0.139320	293.664768
0.255420	298.797938
0.348299	298.797938
0.696599	297.076988
0.952018	300.528856
1.253878	309.335024
1.648617	325.841462
1.973696	322.098853
2.275556	322.098853
2.623855	325.841462
2.995374	323.964753
3.320454	322.098853
3.622313	320.243700
3.947392	320.243700
4.249252	322.098853
4.574331	318.399232
4.876190	327.729042
5.178050	329.627557
5.456689	325.841462
5.758549	322.098853
5.967528	307.553386
6.130068	307.553386
6.222948	307.553386
6.524807	0.000000
6.664127	107.487597
6.803447	0.000000
6.965986	166.728822
7.012426	166.728822
7.314286	165.768535
7.523265	165.768535
7.616145	169.643191
7.685805	172.608502
7.755465	167.694673
8.057324	161.049427
8.219864	165.768535
8.359184	161.982376
8.661043	160.121850
8.986122	160.121850
9.311202	161.982376
9.659501	161.049427
9.938141	159.199616
10.332880	161.049427
10.472200	164.813778
10.565079	162.920731
10.657959	0.000000
10.774059	353.286068
10.890159	351.251290
10.983039	351.251290
11.261678	351.251290
11.633197	351.251290
11.865397	347.216825
11.958277	349.228231
12.074376	0.000000
12.236916	119.264956
12.306576	119.264956
12.515556	122.052642
12.608435	121.349670
12.678095	120.650748
12.840635	113.879142
12.933515	122.052642
12.979955	121.349670
13.212154	113.223246
13.281814	122.759686
13.374694	122.759686
13.537234	122.759686
13.908753	118.578040
13.978413	119.955851
14.117732	116.540940
14.303492	120.650748
14.489252	115.869714
